,ObsTime,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount,
15,16,976.4,...,13.0,...,X,0.1,0,...,...,4.5,...,...,...,...,...,...,2019-11-28 15:00:00
16,17,976.8,...,12.7,...,X,0.0,0,...,...,2.0,...,...,...,...,...,...,2019-11-28 16:00:00
17,18,977.2,...,12.5,...,X,0.1,0,...,...,2.5,...,...,...,...,...,...,2019-11-28 17:00:00
18,19,977.5,...,12.5,...,X,0.0,0,...,...,2.5,...,...,...,...,...,...,2019-11-28 18:00:00
19,20,977.8,...,12.6,...,X,0.1,0,...,...,1.0,...,...,...,...,...,...,2019-11-28 19:00:00
20,21,978.2,...,12.6,...,X,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-11-28 20:00:00
21,22,978.0,...,12.7,...,X,0.0,0,...,...,1.5,...,...,...,...,...,...,2019-11-28 21:00:00
22,23,977.6,...,12.6,...,X,0.0,0,...,...,1.0,...,...,...,...,...,...,2019-11-28 22:00:00
23,24,977.2,...,12.8,...,X,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-11-28 23:00:00
0,1,976.9,...,12.7,...,X,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-11-29 00:00:00
1,2,976.8,...,12.7,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-11-29 01:00:00
2,3,976.8,...,12.5,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-11-29 02:00:00
3,4,976.5,...,12.6,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-11-29 03:00:00
4,5,976.3,...,12.4,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-11-29 04:00:00
5,6,976.9,...,12.5,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-11-29 05:00:00
6,7,977.3,...,12.6,...,X,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-11-29 06:00:00
7,8,977.6,...,13.3,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-11-29 07:00:00
8,9,977.9,...,13.8,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-11-29 08:00:00
9,10,977.8,...,14.7,...,94,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-11-29 09:00:00
10,11,977.4,...,15.5,...,88,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-11-29 10:00:00
11,12,976.5,...,15.8,...,85,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-11-29 11:00:00
12,13,975.9,...,16.3,...,86,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-11-29 12:00:00
13,14,975.6,...,15.5,...,93,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-11-29 13:00:00
14,15,975.5,...,16.1,...,92,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-11-29 14:00:00
15,16,975.6,...,15.6,...,98,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-11-29 15:00:00
16,17,975.7,...,15.0,...,X,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-11-29 16:00:00
17,18,975.8,...,15.1,...,X,0.0,0,...,...,2.5,...,...,...,...,...,...,2019-11-29 17:00:00
18,19,975.9,...,15.2,...,X,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-11-29 18:00:00
19,20,975.9,...,15.4,...,X,0.0,0,...,...,1.5,...,...,...,...,...,...,2019-11-29 19:00:00
20,21,975.5,...,15.4,...,X,0.0,0,...,...,1.5,...,...,...,...,...,...,2019-11-29 20:00:00
21,22,975.0,...,15.6,...,X,0.0,0,...,...,1.5,...,...,...,...,...,...,2019-11-29 21:00:00
22,23,974.7,...,15.8,...,X,0.0,0,...,...,3.0,...,...,...,...,...,...,2019-11-29 22:00:00
23,24,974.5,...,15.8,...,X,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-11-29 23:00:00
0,1,974.1,...,15.8,...,X,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-11-30 00:00:00
1,2,973.7,...,15.9,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-11-30 01:00:00
2,3,973.1,...,16.0,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-11-30 02:00:00
3,4,973.1,...,16.5,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-11-30 03:00:00
4,5,973.0,...,16.1,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-11-30 04:00:00
5,6,973.4,...,16.6,...,X,0.0,0,...,...,1.5,...,...,...,...,...,...,2019-11-30 05:00:00
6,7,973.7,...,16.6,...,X,0.4,121,...,...,3.0,...,...,...,...,...,...,2019-11-30 06:00:00
7,8,974.1,...,16.5,...,X,0.0,0,...,...,1.0,...,...,...,...,...,...,2019-11-30 07:00:00
8,9,974.5,...,17.0,...,X,0.1,0,...,...,1.0,...,...,...,...,...,...,2019-11-30 08:00:00
9,10,974.5,...,16.9,...,X,0.2,0,...,...,4.0,...,...,...,...,...,...,2019-11-30 09:00:00
10,11,973.6,...,16.8,...,X,0.3,130,...,...,3.0,...,...,...,...,...,...,2019-11-30 10:00:00
11,12,972.8,...,17.0,...,X,0.2,0,...,...,2.0,...,...,...,...,...,...,2019-11-30 11:00:00
12,13,972.1,...,17.4,...,X,0.3,112,...,...,2.0,...,...,...,...,...,...,2019-11-30 12:00:00
13,14,971.3,...,17.5,...,X,0.5,131,...,...,1.0,...,...,...,...,...,...,2019-11-30 13:00:00
14,15,971.1,...,16.7,...,X,0.5,122,...,...,1.5,...,...,...,...,...,...,2019-11-30 14:00:00
15,16,971.2,...,17.0,...,X,0.6,120,...,...,0.5,...,...,...,...,...,...,2019-11-30 15:00:00
16,17,971.3,...,17.2,...,X,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-11-30 16:00:00
17,18,971.9,...,17.4,...,X,0.4,137,...,...,0.5,...,...,...,...,...,...,2019-11-30 17:00:00
18,19,972.3,...,17.1,...,X,0.1,0,...,...,0.5,...,...,...,...,...,...,2019-11-30 18:00:00
19,20,972.2,...,17.0,...,X,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-11-30 19:00:00
20,21,972.3,...,17.3,...,X,0.3,124,...,...,0.5,...,...,...,...,...,...,2019-11-30 20:00:00
21,22,972.3,...,17.1,...,X,0.3,124,...,...,0.0,...,...,...,...,...,...,2019-11-30 21:00:00
22,23,972.0,...,17.4,...,X,0.4,117,...,...,0.0,...,...,...,...,...,...,2019-11-30 22:00:00
23,24,971.4,...,17.1,...,X,0.3,127,...,...,0.0,...,...,...,...,...,...,2019-11-30 23:00:00
0,1,971.3,...,16.9,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-01 00:00:00
1,2,971.2,...,17.1,...,X,0.1,0,...,...,0.5,...,...,...,...,...,...,2019-12-01 01:00:00
2,3,971.0,...,16.6,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-01 02:00:00
3,4,971.0,...,17.0,...,X,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-12-01 03:00:00
4,5,971.2,...,16.6,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-01 04:00:00
5,6,971.5,...,16.5,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-01 05:00:00
6,7,971.8,...,15.6,...,X,0.7,295,...,...,0.0,...,...,...,...,...,...,2019-12-01 06:00:00
7,8,972.0,...,16.5,...,X,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-12-01 07:00:00
8,9,972.1,...,18.7,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-01 08:00:00
9,10,971.8,...,19.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-01 09:00:00
10,11,971.0,...,21.2,...,91,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-01 10:00:00
11,12,970.0,...,22.6,...,82,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-12-01 11:00:00
12,13,969.5,...,21.0,...,89,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-01 12:00:00
13,14,968.8,...,21.2,...,90,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-12-01 13:00:00
14,15,969.2,...,20.0,...,91,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-12-01 14:00:00
15,16,969.7,...,18.6,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-01 15:00:00
16,17,970.2,...,18.1,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-01 16:00:00
17,18,970.6,...,17.5,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-01 17:00:00
18,19,971.3,...,16.7,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-01 18:00:00
19,20,971.8,...,16.7,...,X,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-12-01 19:00:00
20,21,971.9,...,16.6,...,X,0.5,277,...,...,0.0,...,...,...,...,...,...,2019-12-01 20:00:00
21,22,972.2,...,16.9,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-01 21:00:00
22,23,972.3,...,16.8,...,X,0.2,0,...,...,1.0,...,...,...,...,...,...,2019-12-01 22:00:00
23,24,972.5,...,15.7,...,X,0.2,0,...,...,12.0,...,...,...,...,...,...,2019-12-01 23:00:00
0,1,972.8,...,14.9,...,100,0.1,0,...,...,3.5,...,...,...,...,...,...,2019-12-02 00:00:00
1,2,972.6,...,14.4,...,100,0.1,0,...,...,2.0,...,...,...,...,...,...,2019-12-02 01:00:00
2,3,972.5,...,14.1,...,100,0.2,0,...,...,2.0,...,...,...,...,...,...,2019-12-02 02:00:00
3,4,972.8,...,13.9,...,100,0.4,326,...,...,1.0,...,...,...,...,...,...,2019-12-02 03:00:00
4,5,973.5,...,13.4,...,100,0.2,0,...,...,1.0,...,...,...,...,...,...,2019-12-02 04:00:00
5,6,974.3,...,12.8,...,100,0.2,0,...,...,0.5,...,...,...,...,...,...,2019-12-02 05:00:00
6,7,975.0,...,12.2,...,100,0.2,0,...,...,1.0,...,...,...,...,...,...,2019-12-02 06:00:00
7,8,975.9,...,11.6,...,100,0.1,0,...,...,1.0,...,...,...,...,...,...,2019-12-02 07:00:00
8,9,976.3,...,11.5,...,100,0.1,0,...,...,0.5,...,...,...,...,...,...,2019-12-02 08:00:00
9,10,976.4,...,11.5,...,100,0.2,0,...,...,0.5,...,...,...,...,...,...,2019-12-02 09:00:00
10,11,976.0,...,11.5,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-02 10:00:00
11,12,975.2,...,11.6,...,100,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-12-02 11:00:00
12,13,974.4,...,11.5,...,100,0.4,325,...,...,0.5,...,...,...,...,...,...,2019-12-02 12:00:00
13,14,974.3,...,11.4,...,100,0.2,0,...,...,0.5,...,...,...,...,...,...,2019-12-02 13:00:00
14,15,974.4,...,11.0,...,100,0.5,330,...,...,0.5,...,...,...,...,...,...,2019-12-02 14:00:00
15,16,975.3,...,10.3,...,100,0.6,329,...,...,0.5,...,...,...,...,...,...,2019-12-02 15:00:00
16,17,975.8,...,10.2,...,100,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-12-02 16:00:00
17,18,976.4,...,10.3,...,100,0.3,316,...,...,0.0,...,...,...,...,...,...,2019-12-02 17:00:00
18,19,977.5,...,10.3,...,97,0.4,346,...,...,0.0,...,...,...,...,...,...,2019-12-02 18:00:00
19,20,977.9,...,10.6,...,92,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-12-02 19:00:00
20,21,977.9,...,10.8,...,92,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-02 20:00:00
21,22,977.8,...,11.0,...,89,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-12-02 21:00:00
22,23,977.6,...,10.4,...,92,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-02 22:00:00
23,24,977.0,...,9.7,...,96,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-02 23:00:00
0,1,976.8,...,10.2,...,92,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-03 00:00:00
1,2,976.6,...,8.4,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-03 01:00:00
2,3,976.7,...,9.4,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-03 02:00:00
3,4,976.7,...,10.2,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-03 03:00:00
4,5,976.6,...,10.2,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-03 04:00:00
5,6,977.2,...,10.3,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-03 05:00:00
6,7,977.6,...,9.6,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-03 06:00:00
7,8,977.8,...,11.0,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-03 07:00:00
8,9,978.2,...,12.1,...,84,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-03 08:00:00
9,10,977.8,...,12.6,...,84,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-03 09:00:00
10,11,977.5,...,12.4,...,88,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-03 10:00:00
11,12,976.7,...,12.8,...,90,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-03 11:00:00
12,13,976.0,...,13.5,...,87,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-03 12:00:00
13,14,975.6,...,13.6,...,86,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-03 13:00:00
14,15,975.7,...,13.8,...,75,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-03 14:00:00
15,16,976.0,...,13.2,...,84,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-03 15:00:00
16,17,976.4,...,12.7,...,88,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-03 16:00:00
17,18,977.0,...,12.6,...,87,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-03 17:00:00
18,19,977.5,...,12.3,...,91,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-03 18:00:00
19,20,977.9,...,12.9,...,85,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-03 19:00:00
20,21,977.9,...,13.2,...,82,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-03 20:00:00
21,22,978.0,...,13.2,...,83,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-03 21:00:00
22,23,977.5,...,13.3,...,81,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-03 22:00:00
23,24,977.6,...,13.0,...,87,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-03 23:00:00
0,1,977.5,...,12.0,...,100,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-12-04 00:00:00
1,2,977.0,...,12.3,...,93,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-04 01:00:00
2,3,976.9,...,12.7,...,86,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-04 02:00:00
3,4,976.9,...,12.6,...,85,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-04 03:00:00
4,5,977.1,...,12.8,...,84,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-04 04:00:00
5,6,977.6,...,12.8,...,87,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-04 05:00:00
6,7,978.0,...,12.5,...,92,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-04 06:00:00
7,8,978.6,...,12.9,...,86,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-04 07:00:00
8,9,979.2,...,12.8,...,91,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-04 08:00:00
9,10,979.3,...,12.6,...,97,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-04 09:00:00
10,11,978.5,...,12.9,...,98,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-04 10:00:00
11,12,977.5,...,13.2,...,88,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-04 11:00:00
12,13,976.8,...,13.0,...,94,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-04 12:00:00
13,14,976.4,...,12.6,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-04 13:00:00
14,15,976.3,...,12.4,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-04 14:00:00
15,16,976.7,...,12.0,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-04 15:00:00
16,17,977.2,...,12.0,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-04 16:00:00
17,18,978.1,...,11.9,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-04 17:00:00
18,19,979.0,...,11.8,...,100,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-12-04 18:00:00
19,20,979.3,...,11.8,...,100,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-12-04 19:00:00
20,21,979.1,...,11.7,...,100,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-12-04 20:00:00
21,22,979.0,...,11.7,...,100,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-12-04 21:00:00
22,23,978.5,...,11.6,...,100,0.0,0,...,...,1.0,...,...,...,...,...,...,2019-12-04 22:00:00
23,24,978.2,...,11.9,...,100,0.0,0,...,...,1.0,...,...,...,...,...,...,2019-12-04 23:00:00
0,1,977.7,...,12.1,...,100,0.0,0,...,...,1.5,...,...,...,...,...,...,2019-12-05 00:00:00
1,2,977.4,...,12.3,...,100,0.0,0,...,...,3.5,...,...,...,...,...,...,2019-12-05 01:00:00
2,3,977.4,...,12.2,...,100,0.0,0,...,...,2.5,...,...,...,...,...,...,2019-12-05 02:00:00
3,4,977.2,...,12.2,...,100,0.1,0,...,...,3.5,...,...,...,...,...,...,2019-12-05 03:00:00
4,5,977.0,...,12.4,...,100,0.0,0,...,...,1.5,...,...,...,...,...,...,2019-12-05 04:00:00
5,6,977.4,...,12.5,...,100,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-12-05 05:00:00
6,7,978.1,...,12.5,...,100,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-12-05 06:00:00
7,8,978.5,...,12.5,...,100,0.0,0,...,...,1.5,...,...,...,...,...,...,2019-12-05 07:00:00
8,9,978.7,...,12.6,...,100,0.0,0,...,...,4.0,...,...,...,...,...,...,2019-12-05 08:00:00
9,10,978.4,...,12.8,...,100,0.0,0,...,...,3.0,...,...,...,...,...,...,2019-12-05 09:00:00
10,11,977.4,...,12.4,...,100,0.1,0,...,...,2.0,...,...,...,...,...,...,2019-12-05 10:00:00
11,12,977.3,...,12.6,...,100,0.0,0,...,...,5.5,...,...,...,...,...,...,2019-12-05 11:00:00
12,13,976.3,...,12.6,...,100,0.0,0,...,...,3.0,...,...,...,...,...,...,2019-12-05 12:00:00
13,14,975.8,...,12.8,...,100,0.1,0,...,...,1.0,...,...,...,...,...,...,2019-12-05 13:00:00
14,15,976.0,...,12.6,...,100,0.2,0,...,...,3.0,...,...,...,...,...,...,2019-12-05 14:00:00
15,16,976.4,...,12.3,...,100,0.0,0,...,...,3.5,...,...,...,...,...,...,2019-12-05 15:00:00
16,17,976.9,...,12.6,...,100,0.0,0,...,...,4.0,...,...,...,...,...,...,2019-12-05 16:00:00
17,18,977.6,...,12.9,...,100,0.0,0,...,...,4.0,...,...,...,...,...,...,2019-12-05 17:00:00
18,19,978.3,...,13.0,...,100,0.0,0,...,...,4.0,...,...,...,...,...,...,2019-12-05 18:00:00
19,20,978.3,...,13.2,...,100,0.2,0,...,...,4.5,...,...,...,...,...,...,2019-12-05 19:00:00
20,21,978.5,...,12.8,...,100,0.0,0,...,...,2.5,...,...,...,...,...,...,2019-12-05 20:00:00
21,22,978.8,...,13.0,...,100,0.0,0,...,...,2.5,...,...,...,...,...,...,2019-12-05 21:00:00
22,23,978.1,...,13.1,...,100,0.1,0,...,...,0.5,...,...,...,...,...,...,2019-12-05 22:00:00
23,24,977.4,...,13.1,...,100,0.1,0,...,...,0.5,...,...,...,...,...,...,2019-12-05 23:00:00
0,1,977.1,...,13.3,...,100,0.0,0,...,...,7.5,...,...,...,...,...,...,2019-12-06 00:00:00
1,2,976.4,...,13.2,...,100,0.2,0,...,...,5.5,...,...,...,...,...,...,2019-12-06 01:00:00
2,3,976.4,...,13.3,...,100,0.2,0,...,...,7.5,...,...,...,...,...,...,2019-12-06 02:00:00
3,4,976.0,...,13.4,...,100,0.2,0,...,...,5.5,...,...,...,...,...,...,2019-12-06 03:00:00
4,5,975.5,...,13.3,...,100,0.2,0,...,...,7.5,...,...,...,...,...,...,2019-12-06 04:00:00
5,6,976.3,...,13.2,...,100,0.1,0,...,...,11.5,...,...,...,...,...,...,2019-12-06 05:00:00
6,7,976.5,...,12.9,...,100,0.2,0,...,...,10.0,...,...,...,...,...,...,2019-12-06 06:00:00
7,8,977.2,...,12.9,...,100,0.1,0,...,...,8.0,...,...,...,...,...,...,2019-12-06 07:00:00
8,9,977.8,...,12.7,...,100,0.0,0,...,...,5.5,...,...,...,...,...,...,2019-12-06 08:00:00
9,10,977.7,...,12.8,...,100,0.1,0,...,...,3.5,...,...,...,...,...,...,2019-12-06 09:00:00
10,11,976.9,...,12.9,...,100,0.4,72,...,...,2.5,...,...,...,...,...,...,2019-12-06 10:00:00
11,12,976.4,...,12.9,...,100,0.3,6,...,...,3.5,...,...,...,...,...,...,2019-12-06 11:00:00
12,13,975.2,...,13.0,...,100,0.0,0,...,...,4.0,...,...,...,...,...,...,2019-12-06 12:00:00
13,14,975.2,...,13.2,...,100,0.3,335,...,...,5.5,...,...,...,...,...,...,2019-12-06 13:00:00
14,15,975.3,...,12.9,...,100,0.1,0,...,...,5.5,...,...,...,...,...,...,2019-12-06 14:00:00
15,16,975.8,...,12.9,...,100,0.0,0,...,...,3.0,...,...,...,...,...,...,2019-12-06 15:00:00
16,17,976.4,...,12.5,...,100,0.0,0,...,...,6.5,...,...,...,...,...,...,2019-12-06 16:00:00
17,18,976.8,...,12.2,...,100,0.2,0,...,...,10.0,...,...,...,...,...,...,2019-12-06 17:00:00
18,19,977.2,...,11.7,...,100,0.0,0,...,...,4.5,...,...,...,...,...,...,2019-12-06 18:00:00
19,20,977.5,...,11.5,...,100,0.1,0,...,...,6.5,...,...,...,...,...,...,2019-12-06 19:00:00
20,21,977.8,...,11.3,...,100,0.0,0,...,...,3.5,...,...,...,...,...,...,2019-12-06 20:00:00
21,22,977.9,...,11.2,...,100,0.0,0,...,...,2.5,...,...,...,...,...,...,2019-12-06 21:00:00
22,23,977.5,...,11.0,...,100,0.1,0,...,...,3.5,...,...,...,...,...,...,2019-12-06 22:00:00
23,24,976.9,...,10.6,...,100,0.0,0,...,...,1.0,...,...,...,...,...,...,2019-12-06 23:00:00
0,1,977.0,...,10.8,...,100,0.0,0,...,...,3.5,...,...,...,...,...,...,2019-12-07 00:00:00
1,2,976.4,...,10.4,...,100,0.0,0,...,...,4.0,...,...,...,...,...,...,2019-12-07 01:00:00
2,3,976.2,...,10.4,...,100,0.4,322,...,...,4.5,...,...,...,...,...,...,2019-12-07 02:00:00
3,4,976.0,...,10.2,...,100,0.1,0,...,...,2.5,...,...,...,...,...,...,2019-12-07 03:00:00
4,5,976.5,...,9.9,...,100,0.0,0,...,...,3.0,...,...,...,...,...,...,2019-12-07 04:00:00
5,6,976.8,...,10.3,...,100,0.0,0,...,...,3.0,...,...,...,...,...,...,2019-12-07 05:00:00
6,7,977.3,...,10.2,...,100,0.1,0,...,...,4.0,...,...,...,...,...,...,2019-12-07 06:00:00
7,8,977.9,...,10.3,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-07 07:00:00
8,9,978.2,...,10.7,...,100,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-12-07 08:00:00
9,10,978.3,...,11.0,...,100,0.0,0,...,...,2.5,...,...,...,...,...,...,2019-12-07 09:00:00
10,11,977.8,...,10.9,...,100,0.1,0,...,...,1.0,...,...,...,...,...,...,2019-12-07 10:00:00
11,12,977.2,...,11.0,...,100,0.2,0,...,...,4.0,...,...,...,...,...,...,2019-12-07 11:00:00
12,13,976.3,...,11.0,...,100,0.0,0,...,...,5.5,...,...,...,...,...,...,2019-12-07 12:00:00
13,14,976.0,...,10.9,...,100,0.1,0,...,...,3.5,...,...,...,...,...,...,2019-12-07 13:00:00
14,15,976.0,...,10.7,...,100,0.1,0,...,...,1.0,...,...,...,...,...,...,2019-12-07 14:00:00
15,16,976.4,...,10.6,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-07 15:00:00
16,17,977.1,...,10.6,...,100,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-12-07 16:00:00
17,18,977.5,...,10.3,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-07 17:00:00
18,19,978.2,...,10.4,...,99,0.3,316,...,...,0.0,...,...,...,...,...,...,2019-12-07 18:00:00
19,20,978.5,...,10.7,...,94,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-07 19:00:00
20,21,978.8,...,10.6,...,84,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-12-07 20:00:00
21,22,978.6,...,10.3,...,84,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-07 21:00:00
22,23,978.7,...,9.9,...,100,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-12-07 22:00:00
23,24,978.5,...,9.8,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-07 23:00:00
0,1,978.0,...,8.7,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 00:00:00
1,2,977.4,...,8.1,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 01:00:00
2,3,977.0,...,8.6,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 02:00:00
3,4,976.9,...,7.9,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 03:00:00
4,5,977.1,...,8.1,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 04:00:00
5,6,977.4,...,8.6,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 05:00:00
6,7,978.0,...,8.5,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 06:00:00
7,8,978.3,...,9.4,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 07:00:00
8,9,978.7,...,10.9,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 08:00:00
9,10,978.4,...,13.3,...,72,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-12-08 09:00:00
10,11,978.0,...,13.7,...,67,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 10:00:00
11,12,977.2,...,14.1,...,68,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 11:00:00
12,13,976.4,...,13.9,...,71,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 12:00:00
13,14,976.0,...,14.3,...,65,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 13:00:00
14,15,975.9,...,13.8,...,62,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 14:00:00
15,16,976.1,...,13.2,...,78,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 15:00:00
16,17,976.5,...,11.0,...,97,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 16:00:00
17,18,976.9,...,9.9,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 17:00:00
18,19,977.2,...,10.1,...,100,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 18:00:00
