,ObsTime,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount,
6,7,991.2,...,13.9,...,82,1.9,61,...,...,0.0,...,...,...,...,...,...,2019-12-04 06:00:00
7,8,991.8,...,14.4,...,80,2.2,63,...,...,0.0,...,...,...,...,...,...,2019-12-04 07:00:00
8,9,992.3,...,14.4,...,79,3.3,52,...,...,0.0,...,...,...,...,...,...,2019-12-04 08:00:00
9,10,992.3,...,14.2,...,80,2.9,50,...,...,0.0,...,...,...,...,...,...,2019-12-04 09:00:00
10,11,991.6,...,14.3,...,82,2.4,60,...,...,0.0,...,...,...,...,...,...,2019-12-04 10:00:00
11,12,990.7,...,14.4,...,81,2.0,54,...,...,0.0,...,...,...,...,...,...,2019-12-04 11:00:00
12,13,989.8,...,14.3,...,85,2.5,54,...,...,0.0,...,...,...,...,...,...,2019-12-04 12:00:00
13,14,989.5,...,14.0,...,89,2.5,75,...,...,0.0,...,...,...,...,...,...,2019-12-04 13:00:00
14,15,989.5,...,13.9,...,92,1.4,63,...,...,0.0,...,...,...,...,...,...,2019-12-04 14:00:00
15,16,989.8,...,13.7,...,92,1.9,95,...,...,0.0,...,...,...,...,...,...,2019-12-04 15:00:00
16,17,990.3,...,13.6,...,91,1.7,49,...,...,0.0,...,...,...,...,...,...,2019-12-04 16:00:00
17,18,991.2,...,13.7,...,91,2.4,62,...,...,0.0,...,...,...,...,...,...,2019-12-04 17:00:00
18,19,992.1,...,12.7,...,99,2.0,55,...,...,0.5,...,...,...,...,...,...,2019-12-04 18:00:00
19,20,992.6,...,12.4,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-04 19:00:00
20,21,992.3,...,12.4,...,99,0.5,297,...,...,0.5,...,...,...,...,...,...,2019-12-04 20:00:00
21,22,992.2,...,12.4,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-04 21:00:00
22,23,991.7,...,12.1,...,99,1.8,50,...,...,0.5,...,...,...,...,...,...,2019-12-04 22:00:00
23,24,991.4,...,12.3,...,99,2.0,53,...,...,0.5,...,...,...,...,...,...,2019-12-04 23:00:00
0,1,990.9,...,12.6,...,99,1.2,35,...,...,0.5,...,...,...,...,...,...,2019-12-05 00:00:00
1,2,990.4,...,12.7,...,99,1.1,57,...,...,1.0,...,...,...,...,...,...,2019-12-05 01:00:00
2,3,990.5,...,12.8,...,99,1.4,51,...,...,0.5,...,...,...,...,...,...,2019-12-05 02:00:00
3,4,990.6,...,12.7,...,99,1.2,67,...,...,1.0,...,...,...,...,...,...,2019-12-05 03:00:00
4,5,990.2,...,12.8,...,99,1.1,38,...,...,1.0,...,...,...,...,...,...,2019-12-05 04:00:00
5,6,990.4,...,13.0,...,99,2.3,50,...,...,1.5,...,...,...,...,...,...,2019-12-05 05:00:00
6,7,991.1,...,12.9,...,99,2.5,69,...,...,0.0,...,...,...,...,...,...,2019-12-05 06:00:00
7,8,991.7,...,13.3,...,99,1.0,66,...,...,0.0,...,...,...,...,...,...,2019-12-05 07:00:00
8,9,991.6,...,13.3,...,99,2.3,87,...,...,1.0,...,...,...,...,...,...,2019-12-05 08:00:00
9,10,991.3,...,13.3,...,99,2.6,69,...,...,1.0,...,...,...,...,...,...,2019-12-05 09:00:00
10,11,990.7,...,13.3,...,99,2.0,55,...,...,1.0,...,...,...,...,...,...,2019-12-05 10:00:00
11,12,990.5,...,13.1,...,99,0.7,59,...,...,5.0,...,...,...,...,...,...,2019-12-05 11:00:00
12,13,989.3,...,13.5,...,99,1.7,64,...,...,4.0,...,...,...,...,...,...,2019-12-05 12:00:00
13,14,988.7,...,13.5,...,99,1.2,54,...,...,0.0,...,...,...,...,...,...,2019-12-05 13:00:00
14,15,989.1,...,13.4,...,99,2.2,61,...,...,0.5,...,...,...,...,...,...,2019-12-05 14:00:00
15,16,989.6,...,12.9,...,99,1.3,54,...,...,0.5,...,...,...,...,...,...,2019-12-05 15:00:00
16,17,990.0,...,13.0,...,99,0.0,0,...,...,3.5,...,...,...,...,...,...,2019-12-05 16:00:00
17,18,991.0,...,13.1,...,99,0.6,23,...,...,2.5,...,...,...,...,...,...,2019-12-05 17:00:00
18,19,991.7,...,13.3,...,99,1.7,61,...,...,2.0,...,...,...,...,...,...,2019-12-05 18:00:00
19,20,991.5,...,13.4,...,99,1.8,45,...,...,1.0,...,...,...,...,...,...,2019-12-05 19:00:00
20,21,991.8,...,13.5,...,99,1.4,40,...,...,1.0,...,...,...,...,...,...,2019-12-05 20:00:00
21,22,992.2,...,13.4,...,99,0.6,35,...,...,1.0,...,...,...,...,...,...,2019-12-05 21:00:00
22,23,991.4,...,13.5,...,99,0.4,50,...,...,0.0,...,...,...,...,...,...,2019-12-05 22:00:00
23,24,990.7,...,13.6,...,99,0.1,0,...,...,0.5,...,...,...,...,...,...,2019-12-05 23:00:00
0,1,990.3,...,13.5,...,99,0.1,0,...,...,4.0,...,...,...,...,...,...,2019-12-06 00:00:00
1,2,989.6,...,13.5,...,99,0.2,0,...,...,5.5,...,...,...,...,...,...,2019-12-06 01:00:00
2,3,989.5,...,13.6,...,99,0.1,0,...,...,3.5,...,...,...,...,...,...,2019-12-06 02:00:00
3,4,989.0,...,13.8,...,99,2.0,55,...,...,3.5,...,...,...,...,...,...,2019-12-06 03:00:00
4,5,988.8,...,13.8,...,99,1.5,44,...,...,4.0,...,...,...,...,...,...,2019-12-06 04:00:00
5,6,989.2,...,13.6,...,99,1.4,62,...,...,4.0,...,...,...,...,...,...,2019-12-06 05:00:00
6,7,989.6,...,13.6,...,99,1.3,59,...,...,3.0,...,...,...,...,...,...,2019-12-06 06:00:00
7,8,990.3,...,13.7,...,99,1.8,32,...,...,3.5,...,...,...,...,...,...,2019-12-06 07:00:00
8,9,990.8,...,13.7,...,99,3.1,53,...,...,1.5,...,...,...,...,...,...,2019-12-06 08:00:00
9,10,990.6,...,13.5,...,99,1.8,68,...,...,2.0,...,...,...,...,...,...,2019-12-06 09:00:00
10,11,989.8,...,13.9,...,99,2.3,59,...,...,2.0,...,...,...,...,...,...,2019-12-06 10:00:00
11,12,989.5,...,13.8,...,99,1.2,63,...,...,1.0,...,...,...,...,...,...,2019-12-06 11:00:00
12,13,988.4,...,13.7,...,99,1.2,70,...,...,3.0,...,...,...,...,...,...,2019-12-06 12:00:00
13,14,988.5,...,13.9,...,99,0.4,299,...,...,4.0,...,...,...,...,...,...,2019-12-06 13:00:00
14,15,988.3,...,13.6,...,99,3.9,33,...,...,3.5,...,...,...,...,...,...,2019-12-06 14:00:00
15,16,988.7,...,13.5,...,99,2.6,57,...,...,4.0,...,...,...,...,...,...,2019-12-06 15:00:00
16,17,989.5,...,13.2,...,99,1.9,52,...,...,3.5,...,...,...,...,...,...,2019-12-06 16:00:00
17,18,989.6,...,12.9,...,99,2.1,63,...,...,4.5,...,...,...,...,...,...,2019-12-06 17:00:00
18,19,990.2,...,12.6,...,99,2.8,50,...,...,2.5,...,...,...,...,...,...,2019-12-06 18:00:00
19,20,990.6,...,12.3,...,99,2.3,64,...,...,4.0,...,...,...,...,...,...,2019-12-06 19:00:00
20,21,990.9,...,11.7,...,99,2.7,61,...,...,1.5,...,...,...,...,...,...,2019-12-06 20:00:00
21,22,991.3,...,11.9,...,99,1.3,48,...,...,0.5,...,...,...,...,...,...,2019-12-06 21:00:00
22,23,990.7,...,11.9,...,99,1.6,59,...,...,1.5,...,...,...,...,...,...,2019-12-06 22:00:00
23,24,990.3,...,11.4,...,99,1.2,47,...,...,1.0,...,...,...,...,...,...,2019-12-06 23:00:00
0,1,990.3,...,11.4,...,99,0.9,57,...,...,1.0,...,...,...,...,...,...,2019-12-07 00:00:00
1,2,989.4,...,11.2,...,99,2.8,54,...,...,2.5,...,...,...,...,...,...,2019-12-07 01:00:00
2,3,989.4,...,11.1,...,99,2.5,37,...,...,1.5,...,...,...,...,...,...,2019-12-07 02:00:00
3,4,989.4,...,10.8,...,99,0.5,60,...,...,0.5,...,...,...,...,...,...,2019-12-07 03:00:00
4,5,989.9,...,10.7,...,99,0.8,64,...,...,1.5,...,...,...,...,...,...,2019-12-07 04:00:00
5,6,990.4,...,10.9,...,99,0.8,310,...,...,1.5,...,...,...,...,...,...,2019-12-07 05:00:00
6,7,990.7,...,11.0,...,99,1.6,41,...,...,1.0,...,...,...,...,...,...,2019-12-07 06:00:00
7,8,991.3,...,11.2,...,99,1.2,60,...,...,0.5,...,...,...,...,...,...,2019-12-07 07:00:00
8,9,991.7,...,11.5,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-07 08:00:00
9,10,991.9,...,11.6,...,99,0.3,251,...,...,2.5,...,...,...,...,...,...,2019-12-07 09:00:00
10,11,991.4,...,11.8,...,99,0.1,0,...,...,1.5,...,...,...,...,...,...,2019-12-07 10:00:00
11,12,990.7,...,11.7,...,99,0.4,32,...,...,2.5,...,...,...,...,...,...,2019-12-07 11:00:00
12,13,989.7,...,11.6,...,99,1.6,44,...,...,1.0,...,...,...,...,...,...,2019-12-07 12:00:00
13,14,989.3,...,11.5,...,99,0.8,38,...,...,1.5,...,...,...,...,...,...,2019-12-07 13:00:00
14,15,989.3,...,11.5,...,99,1.7,10,...,...,0.5,...,...,...,...,...,...,2019-12-07 14:00:00
15,16,989.7,...,11.8,...,99,1.6,19,...,...,0.5,...,...,...,...,...,...,2019-12-07 15:00:00
16,17,990.4,...,11.7,...,99,0.6,51,...,...,0.0,...,...,...,...,...,...,2019-12-07 16:00:00
17,18,990.9,...,11.5,...,99,1.1,19,...,...,0.5,...,...,...,...,...,...,2019-12-07 17:00:00
18,19,991.6,...,11.8,...,92,0.9,28,...,...,0.0,...,...,...,...,...,...,2019-12-07 18:00:00
19,20,991.9,...,11.3,...,99,0.6,257,...,...,0.0,...,...,...,...,...,...,2019-12-07 19:00:00
20,21,992.1,...,12.1,...,81,1.0,50,...,...,0.0,...,...,...,...,...,...,2019-12-07 20:00:00
21,22,992.1,...,10.9,...,99,1.2,250,...,...,0.0,...,...,...,...,...,...,2019-12-07 21:00:00
22,23,992.1,...,10.4,...,99,0.7,359,...,...,0.0,...,...,...,...,...,...,2019-12-07 22:00:00
23,24,992.0,...,10.5,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-07 23:00:00
0,1,991.4,...,10.0,...,99,0.3,17,...,...,0.0,...,...,...,...,...,...,2019-12-08 00:00:00
1,2,990.9,...,9.9,...,99,0.7,19,...,...,0.0,...,...,...,...,...,...,2019-12-08 01:00:00
2,3,990.6,...,9.9,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 02:00:00
3,4,990.6,...,9.7,...,99,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 03:00:00
4,5,990.7,...,9.7,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 04:00:00
5,6,991.1,...,9.5,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 05:00:00
6,7,991.6,...,9.7,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 06:00:00
7,8,992.0,...,9.8,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 07:00:00
8,9,992.2,...,12.7,...,99,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 08:00:00
9,10,991.9,...,15.8,...,71,1.5,26,...,...,0.0,...,...,...,...,...,...,2019-12-08 09:00:00
10,11,991.2,...,17.2,...,54,3.4,101,...,...,0.0,...,...,...,...,...,...,2019-12-08 10:00:00
11,12,990.5,...,16.3,...,59,1.5,64,...,...,0.0,...,...,...,...,...,...,2019-12-08 11:00:00
12,13,989.6,...,16.1,...,58,1.4,84,...,...,0.0,...,...,...,...,...,...,2019-12-08 12:00:00
13,14,989.2,...,15.4,...,58,2.7,71,...,...,0.0,...,...,...,...,...,...,2019-12-08 13:00:00
14,15,989.1,...,15.4,...,58,2.4,62,...,...,0.0,...,...,...,...,...,...,2019-12-08 14:00:00
15,16,989.3,...,15.0,...,61,2.1,89,...,...,0.0,...,...,...,...,...,...,2019-12-08 15:00:00
16,17,989.8,...,13.8,...,72,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 16:00:00
17,18,990.3,...,11.2,...,97,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 17:00:00
18,19,990.5,...,10.4,...,99,0.6,1,...,...,0.0,...,...,...,...,...,...,2019-12-08 18:00:00
19,20,990.8,...,10.6,...,99,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 19:00:00
20,21,990.5,...,10.5,...,99,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 20:00:00
21,22,990.6,...,10.7,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 21:00:00
22,23,990.4,...,10.6,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-08 22:00:00
23,24,989.9,...,10.1,...,99,1.3,22,...,...,0.0,...,...,...,...,...,...,2019-12-08 23:00:00
0,1,989.4,...,10.2,...,99,0.3,18,...,...,0.0,...,...,...,...,...,...,2019-12-09 00:00:00
1,2,988.8,...,10.5,...,99,0.8,45,...,...,0.0,...,...,...,...,...,...,2019-12-09 01:00:00
2,3,988.4,...,10.7,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-09 02:00:00
3,4,988.2,...,11.0,...,99,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-12-09 03:00:00
4,5,988.2,...,11.1,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-09 04:00:00
5,6,988.3,...,11.2,...,99,0.6,26,...,...,0.0,...,...,...,...,...,...,2019-12-09 05:00:00
6,7,988.2,...,11.4,...,99,1.0,54,...,...,0.0,...,...,...,...,...,...,2019-12-09 06:00:00
7,8,988.7,...,12.2,...,99,0.7,38,...,...,0.0,...,...,...,...,...,...,2019-12-09 07:00:00
8,9,988.6,...,13.3,...,99,1.3,65,...,...,0.0,...,...,...,...,...,...,2019-12-09 08:00:00
9,10,988.3,...,15.3,...,93,1.1,75,...,...,0.0,...,...,...,...,...,...,2019-12-09 09:00:00
10,11,987.7,...,15.9,...,89,1.8,43,...,...,0.0,...,...,...,...,...,...,2019-12-09 10:00:00
11,12,986.6,...,18.6,...,76,2.7,55,...,...,0.0,...,...,...,...,...,...,2019-12-09 11:00:00
12,13,985.9,...,17.4,...,78,3.2,70,...,...,0.0,...,...,...,...,...,...,2019-12-09 12:00:00
13,14,985.1,...,18.1,...,76,3.4,54,...,...,0.0,...,...,...,...,...,...,2019-12-09 13:00:00
14,15,985.4,...,17.8,...,79,2.1,55,...,...,0.0,...,...,...,...,...,...,2019-12-09 14:00:00
15,16,985.6,...,16.8,...,85,2.6,57,...,...,0.0,...,...,...,...,...,...,2019-12-09 15:00:00
16,17,985.7,...,16.1,...,89,2.4,48,...,...,0.0,...,...,...,...,...,...,2019-12-09 16:00:00
17,18,985.4,...,15.9,...,91,2.5,56,...,...,0.0,...,...,...,...,...,...,2019-12-09 17:00:00
18,19,985.8,...,16.2,...,90,1.6,73,...,...,0.0,...,...,...,...,...,...,2019-12-09 18:00:00
19,20,986.5,...,16.4,...,88,2.1,62,...,...,0.0,...,...,...,...,...,...,2019-12-09 19:00:00
20,21,986.2,...,17.1,...,83,2.1,65,...,...,0.0,...,...,...,...,...,...,2019-12-09 20:00:00
21,22,985.9,...,17.4,...,81,3.4,63,...,...,0.0,...,...,...,...,...,...,2019-12-09 21:00:00
22,23,985.5,...,16.9,...,84,2.1,48,...,...,0.0,...,...,...,...,...,...,2019-12-09 22:00:00
23,24,985.3,...,17.3,...,82,2.8,80,...,...,0.0,...,...,...,...,...,...,2019-12-09 23:00:00
0,1,985.0,...,17.1,...,85,1.6,51,...,...,0.0,...,...,...,...,...,...,2019-12-10 00:00:00
1,2,984.4,...,15.7,...,97,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-10 01:00:00
2,3,983.6,...,16.4,...,95,1.5,16,...,...,0.0,...,...,...,...,...,...,2019-12-10 02:00:00
3,4,983.6,...,15.9,...,99,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-12-10 03:00:00
4,5,983.8,...,15.0,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-10 04:00:00
5,6,983.7,...,14.5,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-10 05:00:00
6,7,984.3,...,14.2,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-10 06:00:00
7,8,984.7,...,15.0,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-10 07:00:00
8,9,985.1,...,16.3,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-10 08:00:00
9,10,984.8,...,18.2,...,97,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-10 09:00:00
10,11,984.0,...,21.4,...,71,0.7,243,...,...,0.0,...,...,...,...,...,...,2019-12-10 10:00:00
11,12,982.9,...,23.0,...,65,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-10 11:00:00
12,13,981.9,...,22.8,...,65,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-12-10 12:00:00
13,14,981.2,...,21.6,...,68,2.2,348,...,...,0.0,...,...,...,...,...,...,2019-12-10 13:00:00
14,15,981.2,...,19.9,...,76,1.5,333,...,...,0.0,...,...,...,...,...,...,2019-12-10 14:00:00
15,16,981.4,...,18.8,...,79,1.0,311,...,...,0.0,...,...,...,...,...,...,2019-12-10 15:00:00
16,17,981.9,...,18.1,...,85,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-10 16:00:00
17,18,982.3,...,16.8,...,98,0.8,24,...,...,0.0,...,...,...,...,...,...,2019-12-10 17:00:00
18,19,982.6,...,15.6,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-10 18:00:00
19,20,982.9,...,14.8,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-10 19:00:00
20,21,983.1,...,14.2,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-10 20:00:00
21,22,983.0,...,14.0,...,99,0.5,257,...,...,0.0,...,...,...,...,...,...,2019-12-10 21:00:00
22,23,982.9,...,13.9,...,99,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-12-10 22:00:00
23,24,982.8,...,13.9,...,99,1.6,258,...,...,0.0,...,...,...,...,...,...,2019-12-10 23:00:00
0,1,983.0,...,14.2,...,99,0.4,257,...,...,0.0,...,...,...,...,...,...,2019-12-11 00:00:00
1,2,982.7,...,14.9,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-11 01:00:00
2,3,982.8,...,14.9,...,99,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-12-11 02:00:00
3,4,982.8,...,15.3,...,99,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-12-11 03:00:00
4,5,983.4,...,15.6,...,99,0.0,0,...,...,2.5,...,...,...,...,...,...,2019-12-11 04:00:00
5,6,984.0,...,15.7,...,99,1.2,154,...,...,0.0,...,...,...,...,...,...,2019-12-11 05:00:00
6,7,984.4,...,15.9,...,99,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-12-11 06:00:00
7,8,984.9,...,16.0,...,99,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-12-11 07:00:00
8,9,985.2,...,17.1,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-11 08:00:00
9,10,985.1,...,18.5,...,99,1.0,48,...,...,0.0,...,...,...,...,...,...,2019-12-11 09:00:00
10,11,984.6,...,18.5,...,95,2.0,89,...,...,0.0,...,...,...,...,...,...,2019-12-11 10:00:00
11,12,984.0,...,18.8,...,89,3.1,57,...,...,0.0,...,...,...,...,...,...,2019-12-11 11:00:00
12,13,983.7,...,17.6,...,95,2.3,70,...,...,0.0,...,...,...,...,...,...,2019-12-11 12:00:00
13,14,983.2,...,18.8,...,77,2.6,82,...,...,0.0,...,...,...,...,...,...,2019-12-11 13:00:00
14,15,983.3,...,18.4,...,73,3.1,56,...,...,0.0,...,...,...,...,...,...,2019-12-11 14:00:00
15,16,984.2,...,17.4,...,83,2.5,42,...,...,0.0,...,...,...,...,...,...,2019-12-11 15:00:00
16,17,984.7,...,16.7,...,90,2.8,64,...,...,0.0,...,...,...,...,...,...,2019-12-11 16:00:00
17,18,985.4,...,15.9,...,95,2.1,51,...,...,0.0,...,...,...,...,...,...,2019-12-11 17:00:00
18,19,986.3,...,15.4,...,99,2.4,59,...,...,0.0,...,...,...,...,...,...,2019-12-11 18:00:00
19,20,986.8,...,15.4,...,99,2.2,53,...,...,0.0,...,...,...,...,...,...,2019-12-11 19:00:00
20,21,987.2,...,15.0,...,99,2.0,44,...,...,0.0,...,...,...,...,...,...,2019-12-11 20:00:00
21,22,987.6,...,13.8,...,99,1.7,25,...,...,0.0,...,...,...,...,...,...,2019-12-11 21:00:00
22,23,987.9,...,14.2,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-11 22:00:00
23,24,988.1,...,14.9,...,96,3.2,53,...,...,0.0,...,...,...,...,...,...,2019-12-11 23:00:00
0,1,987.9,...,15.3,...,92,3.7,62,...,...,0.0,...,...,...,...,...,...,2019-12-12 00:00:00
1,2,987.6,...,15.1,...,88,3.8,63,...,...,0.0,...,...,...,...,...,...,2019-12-12 01:00:00
2,3,987.8,...,14.7,...,86,2.9,51,...,...,0.0,...,...,...,...,...,...,2019-12-12 02:00:00
3,4,988.0,...,14.2,...,89,2.7,50,...,...,0.0,...,...,...,...,...,...,2019-12-12 03:00:00
4,5,988.5,...,13.7,...,88,2.5,54,...,...,0.0,...,...,...,...,...,...,2019-12-12 04:00:00
5,6,989.0,...,13.2,...,88,0.3,55,...,...,0.0,...,...,...,...,...,...,2019-12-12 05:00:00
6,7,989.6,...,12.0,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-12 06:00:00
7,8,989.9,...,14.3,...,95,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-12 07:00:00
8,9,990.3,...,16.8,...,78,2.0,71,...,...,0.0,...,...,...,...,...,...,2019-12-12 08:00:00
9,10,990.1,...,17.7,...,66,2.6,83,...,...,0.0,...,...,...,...,...,...,2019-12-12 09:00:00
10,11,989.4,...,17.5,...,71,3.7,81,...,...,0.0,...,...,...,...,...,...,2019-12-12 10:00:00
11,12,988.5,...,17.3,...,73,4.7,70,...,...,0.0,...,...,...,...,...,...,2019-12-12 11:00:00
12,13,987.7,...,17.4,...,75,2.9,84,...,...,0.0,...,...,...,...,...,...,2019-12-12 12:00:00
13,14,987.4,...,17.3,...,77,3.1,76,...,...,0.0,...,...,...,...,...,...,2019-12-12 13:00:00
14,15,987.1,...,16.7,...,80,4.7,74,...,...,0.0,...,...,...,...,...,...,2019-12-12 14:00:00
15,16,987.4,...,16.1,...,80,3.8,68,...,...,0.0,...,...,...,...,...,...,2019-12-12 15:00:00
16,17,988.1,...,15.9,...,83,1.8,71,...,...,0.0,...,...,...,...,...,...,2019-12-12 16:00:00
17,18,988.5,...,15.7,...,87,2.0,93,...,...,0.0,...,...,...,...,...,...,2019-12-12 17:00:00
18,19,989.1,...,15.6,...,87,1.1,76,...,...,0.0,...,...,...,...,...,...,2019-12-12 18:00:00
19,20,989.7,...,15.6,...,87,2.3,81,...,...,0.0,...,...,...,...,...,...,2019-12-12 19:00:00
20,21,989.8,...,15.7,...,88,2.4,84,...,...,0.0,...,...,...,...,...,...,2019-12-12 20:00:00
21,22,989.8,...,15.6,...,90,2.0,56,...,...,0.0,...,...,...,...,...,...,2019-12-12 21:00:00
22,23,989.4,...,15.2,...,94,1.6,55,...,...,0.0,...,...,...,...,...,...,2019-12-12 22:00:00
23,24,989.1,...,15.3,...,94,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-12 23:00:00
0,1,988.6,...,15.2,...,96,0.7,68,...,...,0.0,...,...,...,...,...,...,2019-12-13 00:00:00
1,2,988.1,...,14.7,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-13 01:00:00
2,3,987.8,...,14.7,...,99,1.0,57,...,...,0.0,...,...,...,...,...,...,2019-12-13 02:00:00
3,4,987.7,...,14.7,...,99,1.5,48,...,...,0.0,...,...,...,...,...,...,2019-12-13 03:00:00
4,5,988.2,...,15.0,...,99,1.5,59,...,...,0.0,...,...,...,...,...,...,2019-12-13 04:00:00
5,6,988.7,...,14.8,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-13 05:00:00
6,7,989.2,...,14.9,...,99,0.7,30,...,...,0.0,...,...,...,...,...,...,2019-12-13 06:00:00
7,8,989.9,...,15.3,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-12-13 07:00:00
8,9,990.3,...,17.2,...,99,1.4,54,...,...,0.0,...,...,...,...,...,...,2019-12-13 08:00:00
9,10,990.1,...,17.8,...,94,3.0,68,...,...,0.0,...,...,...,...,...,...,2019-12-13 09:00:00
10,11,990.1,...,18.4,...,93,1.7,75,...,...,0.0,...,...,...,...,...,...,2019-12-13 10:00:00
11,12,989.1,...,19.8,...,85,3.2,71,...,...,0.0,...,...,...,...,...,...,2019-12-13 11:00:00
12,13,988.0,...,20.2,...,84,2.6,70,...,...,0.0,...,...,...,...,...,...,2019-12-13 12:00:00
13,14,987.7,...,19.0,...,89,3.1,65,...,...,0.0,...,...,...,...,...,...,2019-12-13 13:00:00
14,15,987.6,...,19.0,...,89,2.2,66,...,...,0.0,...,...,...,...,...,...,2019-12-13 14:00:00
15,16,987.6,...,18.2,...,92,3.3,66,...,...,0.0,...,...,...,...,...,...,2019-12-13 15:00:00
16,17,988.0,...,17.8,...,95,1.3,80,...,...,0.0,...,...,...,...,...,...,2019-12-13 16:00:00
17,18,988.2,...,17.2,...,99,2.2,48,...,...,0.0,...,...,...,...,...,...,2019-12-13 17:00:00
18,19,988.7,...,16.9,...,99,2.5,49,...,...,0.0,...,...,...,...,...,...,2019-12-13 18:00:00
19,20,989.0,...,17.0,...,99,2.5,43,...,...,0.0,...,...,...,...,...,...,2019-12-13 19:00:00
20,21,989.3,...,17.2,...,99,2.6,48,...,...,0.0,...,...,...,...,...,...,2019-12-13 20:00:00
21,22,989.2,...,16.7,...,99,1.8,64,...,...,0.0,...,...,...,...,...,...,2019-12-13 21:00:00
22,23,988.9,...,16.8,...,99,2.0,67,...,...,0.0,...,...,...,...,...,...,2019-12-13 22:00:00
23,24,988.9,...,16.7,...,99,2.2,75,...,...,0.0,...,...,...,...,...,...,2019-12-13 23:00:00
0,1,988.9,...,16.6,...,99,2.1,44,...,...,0.0,...,...,...,...,...,...,2019-12-14 00:00:00
1,2,988.5,...,16.5,...,99,1.2,53,...,...,0.0,...,...,...,...,...,...,2019-12-14 01:00:00
2,3,988.2,...,16.5,...,99,1.2,52,...,...,0.0,...,...,...,...,...,...,2019-12-14 02:00:00
3,4,988.3,...,16.3,...,99,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-12-14 03:00:00
4,5,988.3,...,16.5,...,99,0.4,70,...,...,0.0,...,...,...,...,...,...,2019-12-14 04:00:00
5,6,988.4,...,16.7,...,99,0.9,63,...,...,0.0,...,...,...,...,...,...,2019-12-14 05:00:00
6,7,989.0,...,16.7,...,99,2.2,63,...,...,0.0,...,...,...,...,...,...,2019-12-14 06:00:00
7,8,989.4,...,17.5,...,99,1.0,71,...,...,0.0,...,...,...,...,...,...,2019-12-14 07:00:00
8,9,990.1,...,18.1,...,99,1.8,72,...,...,0.0,...,...,...,...,...,...,2019-12-14 08:00:00
9,10,990.2,...,18.8,...,99,3.1,65,...,...,0.0,...,...,...,...,...,...,2019-12-14 09:00:00
