,ObsTime,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount,
16,17,979.1,...,25.5,...,99,2.4,48,...,...,0.0,...,...,...,...,...,...,2019-09-17 16:00:00
17,18,979.5,...,25.1,...,98,3.1,46,...,...,0.0,...,...,...,...,...,...,2019-09-17 17:00:00
18,19,979.9,...,24.7,...,99,1.5,52,...,...,0.0,...,...,...,...,...,...,2019-09-17 18:00:00
19,20,980.6,...,24.6,...,99,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-09-17 19:00:00
20,21,981.0,...,24.8,...,99,1.8,37,...,...,0.0,...,...,...,...,...,...,2019-09-17 20:00:00
21,22,981.1,...,24.4,...,99,2.2,35,...,...,0.0,...,...,...,...,...,...,2019-09-17 21:00:00
22,23,981.2,...,24.2,...,99,2.2,34,...,...,0.0,...,...,...,...,...,...,2019-09-17 22:00:00
23,24,981.1,...,24.1,...,99,1.4,57,...,...,0.0,...,...,...,...,...,...,2019-09-17 23:00:00
0,1,980.5,...,24.4,...,99,4.4,16,...,...,0.0,...,...,...,...,...,...,2019-09-18 00:00:00
1,2,980.0,...,24.2,...,99,3.6,24,...,...,0.0,...,...,...,...,...,...,2019-09-18 01:00:00
2,3,979.6,...,23.6,...,99,3.2,30,...,...,0.0,...,...,...,...,...,...,2019-09-18 02:00:00
3,4,979.4,...,23.3,...,99,1.6,49,...,...,0.5,...,...,...,...,...,...,2019-09-18 03:00:00
4,5,979.9,...,23.1,...,99,0.3,45,...,...,0.0,...,...,...,...,...,...,2019-09-18 04:00:00
5,6,980.6,...,23.1,...,99,1.1,111,...,...,0.0,...,...,...,...,...,...,2019-09-18 05:00:00
6,7,981.5,...,22.6,...,99,1.6,40,...,...,0.5,...,...,...,...,...,...,2019-09-18 06:00:00
7,8,982.0,...,24.3,...,99,3.0,40,...,...,0.0,...,...,...,...,...,...,2019-09-18 07:00:00
8,9,982.2,...,25.7,...,99,3.8,37,...,...,0.0,...,...,...,...,...,...,2019-09-18 08:00:00
9,10,981.8,...,26.5,...,95,5.2,37,...,...,0.0,...,...,...,...,...,...,2019-09-18 09:00:00
10,11,981.6,...,25.0,...,99,3.2,26,...,...,0.0,...,...,...,...,...,...,2019-09-18 10:00:00
11,12,981.0,...,24.6,...,99,2.4,31,...,...,1.5,...,...,...,...,...,...,2019-09-18 11:00:00
12,13,980.5,...,24.4,...,99,3.3,45,...,...,1.0,...,...,...,...,...,...,2019-09-18 12:00:00
13,14,980.5,...,24.6,...,99,4.8,38,...,...,0.0,...,...,...,...,...,...,2019-09-18 13:00:00
14,15,980.5,...,23.9,...,99,3.5,48,...,...,1.0,...,...,...,...,...,...,2019-09-18 14:00:00
15,16,980.8,...,24.4,...,99,4.8,41,...,...,0.5,...,...,...,...,...,...,2019-09-18 15:00:00
16,17,981.3,...,24.6,...,99,5.3,32,...,...,0.0,...,...,...,...,...,...,2019-09-18 16:00:00
17,18,981.7,...,23.8,...,99,5.6,36,...,...,0.0,...,...,...,...,...,...,2019-09-18 17:00:00
18,19,982.4,...,24.4,...,97,3.6,43,...,...,0.0,...,...,...,...,...,...,2019-09-18 18:00:00
19,20,983.1,...,24.3,...,96,5.9,32,...,...,0.0,...,...,...,...,...,...,2019-09-18 19:00:00
20,21,983.5,...,23.9,...,98,3.2,43,...,...,0.0,...,...,...,...,...,...,2019-09-18 20:00:00
21,22,983.0,...,23.8,...,98,4.0,34,...,...,0.0,...,...,...,...,...,...,2019-09-18 21:00:00
22,23,982.5,...,23.8,...,96,4.2,39,...,...,0.0,...,...,...,...,...,...,2019-09-18 22:00:00
23,24,981.9,...,23.6,...,98,3.9,34,...,...,0.0,...,...,...,...,...,...,2019-09-18 23:00:00
0,1,981.4,...,23.5,...,99,4.0,32,...,...,0.0,...,...,...,...,...,...,2019-09-19 00:00:00
1,2,980.9,...,23.3,...,99,2.4,52,...,...,0.0,...,...,...,...,...,...,2019-09-19 01:00:00
2,3,980.8,...,23.5,...,99,3.4,38,...,...,0.0,...,...,...,...,...,...,2019-09-19 02:00:00
3,4,980.7,...,23.7,...,99,2.7,47,...,...,0.0,...,...,...,...,...,...,2019-09-19 03:00:00
4,5,981.0,...,23.2,...,99,2.7,39,...,...,0.0,...,...,...,...,...,...,2019-09-19 04:00:00
5,6,981.2,...,23.6,...,99,4.2,27,...,...,0.0,...,...,...,...,...,...,2019-09-19 05:00:00
6,7,981.9,...,23.9,...,92,4.3,31,...,...,0.0,...,...,...,...,...,...,2019-09-19 06:00:00
7,8,982.0,...,23.8,...,97,3.4,44,...,...,0.0,...,...,...,...,...,...,2019-09-19 07:00:00
8,9,982.1,...,24.3,...,93,5.1,38,...,...,0.0,...,...,...,...,...,...,2019-09-19 08:00:00
9,10,981.9,...,24.3,...,94,4.0,33,...,...,0.0,...,...,...,...,...,...,2019-09-19 09:00:00
10,11,981.8,...,24.2,...,99,3.7,34,...,...,0.0,...,...,...,...,...,...,2019-09-19 10:00:00
11,12,981.2,...,23.7,...,99,5.4,25,...,...,0.0,...,...,...,...,...,...,2019-09-19 11:00:00
12,13,980.7,...,23.7,...,99,5.7,23,...,...,0.0,...,...,...,...,...,...,2019-09-19 12:00:00
13,14,980.2,...,23.6,...,99,5.3,30,...,...,0.0,...,...,...,...,...,...,2019-09-19 13:00:00
14,15,980.0,...,23.6,...,99,4.6,27,...,...,0.0,...,...,...,...,...,...,2019-09-19 14:00:00
15,16,980.1,...,23.5,...,99,4.1,32,...,...,0.0,...,...,...,...,...,...,2019-09-19 15:00:00
16,17,980.1,...,23.4,...,97,4.9,24,...,...,0.0,...,...,...,...,...,...,2019-09-19 16:00:00
17,18,980.5,...,23.3,...,98,3.5,30,...,...,0.0,...,...,...,...,...,...,2019-09-19 17:00:00
18,19,980.4,...,23.1,...,99,3.9,28,...,...,0.0,...,...,...,...,...,...,2019-09-19 18:00:00
19,20,980.7,...,22.6,...,99,3.2,33,...,...,0.0,...,...,...,...,...,...,2019-09-19 19:00:00
20,21,980.9,...,22.5,...,99,4.9,25,...,...,0.5,...,...,...,...,...,...,2019-09-19 20:00:00
21,22,980.3,...,22.3,...,99,3.7,31,...,...,0.0,...,...,...,...,...,...,2019-09-19 21:00:00
22,23,979.9,...,22.8,...,99,4.8,21,...,...,0.5,...,...,...,...,...,...,2019-09-19 22:00:00
23,24,979.4,...,22.7,...,99,3.0,21,...,...,0.0,...,...,...,...,...,...,2019-09-19 23:00:00
0,1,978.7,...,22.6,...,99,4.1,17,...,...,0.5,...,...,...,...,...,...,2019-09-20 00:00:00
1,2,978.1,...,22.0,...,99,2.0,31,...,...,2.0,...,...,...,...,...,...,2019-09-20 01:00:00
2,3,977.3,...,21.9,...,99,3.4,25,...,...,6.5,...,...,...,...,...,...,2019-09-20 02:00:00
3,4,977.1,...,22.2,...,99,5.3,12,...,...,1.0,...,...,...,...,...,...,2019-09-20 03:00:00
4,5,977.3,...,22.5,...,99,4.6,17,...,...,0.5,...,...,...,...,...,...,2019-09-20 04:00:00
5,6,977.7,...,21.8,...,99,2.8,44,...,...,2.0,...,...,...,...,...,...,2019-09-20 05:00:00
6,7,978.0,...,21.6,...,99,2.6,9,...,...,3.0,...,...,...,...,...,...,2019-09-20 06:00:00
7,8,978.0,...,21.6,...,99,4.6,337,...,...,2.0,...,...,...,...,...,...,2019-09-20 07:00:00
8,9,977.9,...,22.0,...,99,3.3,342,...,...,0.0,...,...,...,...,...,...,2019-09-20 08:00:00
9,10,977.8,...,22.3,...,99,2.8,347,...,...,0.0,...,...,...,...,...,...,2019-09-20 09:00:00
10,11,977.1,...,21.8,...,99,4.3,334,...,...,0.5,...,...,...,...,...,...,2019-09-20 10:00:00
11,12,976.6,...,22.0,...,99,2.4,350,...,...,0.0,...,...,...,...,...,...,2019-09-20 11:00:00
12,13,976.2,...,22.2,...,99,1.8,1,...,...,0.0,...,...,...,...,...,...,2019-09-20 12:00:00
13,14,975.3,...,22.1,...,99,4.9,337,...,...,0.5,...,...,...,...,...,...,2019-09-20 13:00:00
14,15,974.9,...,22.1,...,99,4.8,340,...,...,0.5,...,...,...,...,...,...,2019-09-20 14:00:00
15,16,974.8,...,21.5,...,99,3.2,356,...,...,4.0,...,...,...,...,...,...,2019-09-20 15:00:00
16,17,975.0,...,21.0,...,99,3.5,4,...,...,4.5,...,...,...,...,...,...,2019-09-20 16:00:00
17,18,975.4,...,20.8,...,99,3.0,359,...,...,5.0,...,...,...,...,...,...,2019-09-20 17:00:00
18,19,975.4,...,21.0,...,99,4.5,356,...,...,3.5,...,...,...,...,...,...,2019-09-20 18:00:00
19,20,975.8,...,20.5,...,99,4.1,358,...,...,4.0,...,...,...,...,...,...,2019-09-20 19:00:00
20,21,976.2,...,20.0,...,99,4.3,347,...,...,5.5,...,...,...,...,...,...,2019-09-20 20:00:00
21,22,976.3,...,18.7,...,99,3.1,326,...,...,10.5,...,...,...,...,...,...,2019-09-20 21:00:00
22,23,976.0,...,19.5,...,99,2.2,283,...,...,6.0,...,...,...,...,...,...,2019-09-20 22:00:00
23,24,975.3,...,20.1,...,99,2.3,305,...,...,8.5,...,...,...,...,...,...,2019-09-20 23:00:00
0,1,974.6,...,19.5,...,99,2.4,287,...,...,10.5,...,...,...,...,...,...,2019-09-21 00:00:00
1,2,973.8,...,19.7,...,99,2.1,291,...,...,12.0,...,...,...,...,...,...,2019-09-21 01:00:00
2,3,973.0,...,19.6,...,99,2.4,299,...,...,11.0,...,...,...,...,...,...,2019-09-21 02:00:00
3,4,972.8,...,19.6,...,99,3.9,294,...,...,10.0,...,...,...,...,...,...,2019-09-21 03:00:00
4,5,972.8,...,19.4,...,99,2.3,244,...,...,4.5,...,...,...,...,...,...,2019-09-21 04:00:00
5,6,973.1,...,19.2,...,99,2.1,248,...,...,3.0,...,...,...,...,...,...,2019-09-21 05:00:00
6,7,973.7,...,19.2,...,99,2.2,246,...,...,2.0,...,...,...,...,...,...,2019-09-21 06:00:00
7,8,973.9,...,19.3,...,99,2.5,251,...,...,2.5,...,...,...,...,...,...,2019-09-21 07:00:00
8,9,974.0,...,19.6,...,99,3.4,246,...,...,1.5,...,...,...,...,...,...,2019-09-21 08:00:00
9,10,974.1,...,19.8,...,99,3.3,306,...,...,1.5,...,...,...,...,...,...,2019-09-21 09:00:00
10,11,973.6,...,19.8,...,99,1.9,246,...,...,2.0,...,...,...,...,...,...,2019-09-21 10:00:00
11,12,973.1,...,20.1,...,99,1.5,241,...,...,0.0,...,...,...,...,...,...,2019-09-21 11:00:00
12,13,973.0,...,20.3,...,99,2.4,244,...,...,0.5,...,...,...,...,...,...,2019-09-21 12:00:00
13,14,973.0,...,20.2,...,99,3.7,243,...,...,0.5,...,...,...,...,...,...,2019-09-21 13:00:00
14,15,973.4,...,20.2,...,99,3.3,236,...,...,1.5,...,...,...,...,...,...,2019-09-21 14:00:00
15,16,974.3,...,20.1,...,99,3.7,246,...,...,3.0,...,...,...,...,...,...,2019-09-21 15:00:00
16,17,974.9,...,20.2,...,99,2.6,263,...,...,1.5,...,...,...,...,...,...,2019-09-21 16:00:00
17,18,975.8,...,20.1,...,99,2.6,295,...,...,3.5,...,...,...,...,...,...,2019-09-21 17:00:00
18,19,976.2,...,20.0,...,99,3.5,246,...,...,0.5,...,...,...,...,...,...,2019-09-21 18:00:00
19,20,976.8,...,20.0,...,99,3.1,245,...,...,0.0,...,...,...,...,...,...,2019-09-21 19:00:00
20,21,977.7,...,20.4,...,99,2.2,246,...,...,0.0,...,...,...,...,...,...,2019-09-21 20:00:00
21,22,977.8,...,21.0,...,99,2.3,243,...,...,0.5,...,...,...,...,...,...,2019-09-21 21:00:00
22,23,977.8,...,20.7,...,99,2.1,250,...,...,0.0,...,...,...,...,...,...,2019-09-21 22:00:00
23,24,977.8,...,20.9,...,99,1.7,259,...,...,0.0,...,...,...,...,...,...,2019-09-21 23:00:00
0,1,977.4,...,21.7,...,99,2.1,260,...,...,0.0,...,...,...,...,...,...,2019-09-22 00:00:00
1,2,977.4,...,23.1,...,87,0.7,276,...,...,0.0,...,...,...,...,...,...,2019-09-22 01:00:00
2,3,977.0,...,23.1,...,83,0.3,305,...,...,0.0,...,...,...,...,...,...,2019-09-22 02:00:00
3,4,977.5,...,23.0,...,84,2.2,239,...,...,0.0,...,...,...,...,...,...,2019-09-22 03:00:00
4,5,978.0,...,23.3,...,83,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-09-22 04:00:00
5,6,978.8,...,22.9,...,87,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-09-22 05:00:00
6,7,979.6,...,23.0,...,93,1.4,257,...,...,0.0,...,...,...,...,...,...,2019-09-22 06:00:00
7,8,980.4,...,22.4,...,98,1.8,243,...,...,0.0,...,...,...,...,...,...,2019-09-22 07:00:00
8,9,980.8,...,22.9,...,91,0.9,258,...,...,0.0,...,...,...,...,...,...,2019-09-22 08:00:00
9,10,981.1,...,22.8,...,97,2.2,253,...,...,0.0,...,...,...,...,...,...,2019-09-22 09:00:00
10,11,981.1,...,24.9,...,84,1.9,302,...,...,0.0,...,...,...,...,...,...,2019-09-22 10:00:00
11,12,980.8,...,24.2,...,92,1.5,291,...,...,0.0,...,...,...,...,...,...,2019-09-22 11:00:00
12,13,980.4,...,24.2,...,88,1.4,340,...,...,0.0,...,...,...,...,...,...,2019-09-22 12:00:00
13,14,980.3,...,24.6,...,83,1.9,318,...,...,0.0,...,...,...,...,...,...,2019-09-22 13:00:00
14,15,980.6,...,24.1,...,82,3.2,304,...,...,0.0,...,...,...,...,...,...,2019-09-22 14:00:00
15,16,981.1,...,24.0,...,82,1.7,338,...,...,0.0,...,...,...,...,...,...,2019-09-22 15:00:00
16,17,981.9,...,23.6,...,83,1.5,313,...,...,0.0,...,...,...,...,...,...,2019-09-22 16:00:00
17,18,982.7,...,23.3,...,85,0.5,353,...,...,0.0,...,...,...,...,...,...,2019-09-22 17:00:00
18,19,983.5,...,22.6,...,89,0.7,7,...,...,0.0,...,...,...,...,...,...,2019-09-22 18:00:00
19,20,984.2,...,22.7,...,91,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-09-22 19:00:00
20,21,984.9,...,22.8,...,93,1.3,13,...,...,0.0,...,...,...,...,...,...,2019-09-22 20:00:00
21,22,985.0,...,22.8,...,95,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-09-22 21:00:00
22,23,985.1,...,22.7,...,97,0.7,37,...,...,0.0,...,...,...,...,...,...,2019-09-22 22:00:00
23,24,984.8,...,22.6,...,99,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-09-22 23:00:00
0,1,984.3,...,22.4,...,99,1.2,32,...,...,0.0,...,...,...,...,...,...,2019-09-23 00:00:00
1,2,984.2,...,22.4,...,97,2.9,34,...,...,0.0,...,...,...,...,...,...,2019-09-23 01:00:00
2,3,984.0,...,22.0,...,91,1.9,23,...,...,0.0,...,...,...,...,...,...,2019-09-23 02:00:00
3,4,984.1,...,21.8,...,99,2.2,43,...,...,0.0,...,...,...,...,...,...,2019-09-23 03:00:00
4,5,984.8,...,21.7,...,97,2.8,19,...,...,0.0,...,...,...,...,...,...,2019-09-23 04:00:00
5,6,985.3,...,21.7,...,95,2.2,23,...,...,0.0,...,...,...,...,...,...,2019-09-23 05:00:00
6,7,985.9,...,22.2,...,93,2.7,25,...,...,0.0,...,...,...,...,...,...,2019-09-23 06:00:00
7,8,986.7,...,23.1,...,87,3.1,20,...,...,0.0,...,...,...,...,...,...,2019-09-23 07:00:00
8,9,987.2,...,23.1,...,88,3.0,12,...,...,0.0,...,...,...,...,...,...,2019-09-23 08:00:00
9,10,987.2,...,23.5,...,86,3.1,25,...,...,0.0,...,...,...,...,...,...,2019-09-23 09:00:00
10,11,987.0,...,23.6,...,85,4.0,16,...,...,0.0,...,...,...,...,...,...,2019-09-23 10:00:00
11,12,986.2,...,24.4,...,81,3.0,4,...,...,0.0,...,...,...,...,...,...,2019-09-23 11:00:00
12,13,985.8,...,24.7,...,82,3.3,9,...,...,0.0,...,...,...,...,...,...,2019-09-23 12:00:00
13,14,985.5,...,24.7,...,80,3.2,27,...,...,0.0,...,...,...,...,...,...,2019-09-23 13:00:00
14,15,985.3,...,24.7,...,81,3.0,29,...,...,0.0,...,...,...,...,...,...,2019-09-23 14:00:00
15,16,985.5,...,24.3,...,85,2.7,3,...,...,0.0,...,...,...,...,...,...,2019-09-23 15:00:00
16,17,986.1,...,23.6,...,91,3.4,15,...,...,0.0,...,...,...,...,...,...,2019-09-23 16:00:00
17,18,986.7,...,22.7,...,99,3.0,19,...,...,0.0,...,...,...,...,...,...,2019-09-23 17:00:00
18,19,987.1,...,22.3,...,99,2.0,17,...,...,0.0,...,...,...,...,...,...,2019-09-23 18:00:00
19,20,987.7,...,22.4,...,99,0.4,14,...,...,0.0,...,...,...,...,...,...,2019-09-23 19:00:00
20,21,987.9,...,22.3,...,99,1.7,86,...,...,0.0,...,...,...,...,...,...,2019-09-23 20:00:00
21,22,987.6,...,22.2,...,99,1.7,71,...,...,0.0,...,...,...,...,...,...,2019-09-23 21:00:00
22,23,987.4,...,22.0,...,99,1.5,89,...,...,0.0,...,...,...,...,...,...,2019-09-23 22:00:00
23,24,987.0,...,21.8,...,99,1.5,59,...,...,0.0,...,...,...,...,...,...,2019-09-23 23:00:00
0,1,986.5,...,21.7,...,99,0.9,66,...,...,0.0,...,...,...,...,...,...,2019-09-24 00:00:00
1,2,986.4,...,21.9,...,99,1.4,28,...,...,0.0,...,...,...,...,...,...,2019-09-24 01:00:00
2,3,986.2,...,21.9,...,99,1.2,79,...,...,0.0,...,...,...,...,...,...,2019-09-24 02:00:00
3,4,986.2,...,22.2,...,99,0.9,33,...,...,0.0,...,...,...,...,...,...,2019-09-24 03:00:00
4,5,986.7,...,22.2,...,99,1.5,72,...,...,0.0,...,...,...,...,...,...,2019-09-24 04:00:00
5,6,987.1,...,21.9,...,99,0.6,82,...,...,0.0,...,...,...,...,...,...,2019-09-24 05:00:00
6,7,987.7,...,22.2,...,99,1.1,82,...,...,0.0,...,...,...,...,...,...,2019-09-24 06:00:00
7,8,988.3,...,22.4,...,99,1.2,135,...,...,0.0,...,...,...,...,...,...,2019-09-24 07:00:00
8,9,988.6,...,23.3,...,99,1.1,92,...,...,0.0,...,...,...,...,...,...,2019-09-24 08:00:00
9,10,988.3,...,23.1,...,99,2.4,81,...,...,0.0,...,...,...,...,...,...,2019-09-24 09:00:00
10,11,988.1,...,22.9,...,99,1.8,24,...,...,0.0,...,...,...,...,...,...,2019-09-24 10:00:00
11,12,987.6,...,22.7,...,99,3.3,88,...,...,0.0,...,...,...,...,...,...,2019-09-24 11:00:00
12,13,986.9,...,22.8,...,96,2.2,79,...,...,0.0,...,...,...,...,...,...,2019-09-24 12:00:00
13,14,986.2,...,23.5,...,88,3.6,85,...,...,0.0,...,...,...,...,...,...,2019-09-24 13:00:00
14,15,986.0,...,24.0,...,86,4.5,95,...,...,0.0,...,...,...,...,...,...,2019-09-24 14:00:00
15,16,985.9,...,23.7,...,85,3.6,94,...,...,0.0,...,...,...,...,...,...,2019-09-24 15:00:00
16,17,986.2,...,23.2,...,81,4.2,93,...,...,0.0,...,...,...,...,...,...,2019-09-24 16:00:00
17,18,986.6,...,22.7,...,89,4.4,91,...,...,0.0,...,...,...,...,...,...,2019-09-24 17:00:00
18,19,987.1,...,22.4,...,91,3.6,93,...,...,0.0,...,...,...,...,...,...,2019-09-24 18:00:00
19,20,987.8,...,22.1,...,93,3.1,100,...,...,0.0,...,...,...,...,...,...,2019-09-24 19:00:00
20,21,988.3,...,22.0,...,94,2.6,95,...,...,0.0,...,...,...,...,...,...,2019-09-24 20:00:00
21,22,988.0,...,21.8,...,97,2.7,104,...,...,0.0,...,...,...,...,...,...,2019-09-24 21:00:00
22,23,987.7,...,21.6,...,99,2.9,100,...,...,0.0,...,...,...,...,...,...,2019-09-24 22:00:00
23,24,987.3,...,21.5,...,99,3.5,85,...,...,0.0,...,...,...,...,...,...,2019-09-24 23:00:00
0,1,986.8,...,21.4,...,99,3.4,93,...,...,0.0,...,...,...,...,...,...,2019-09-25 00:00:00
1,2,986.5,...,21.4,...,99,3.3,81,...,...,0.0,...,...,...,...,...,...,2019-09-25 01:00:00
2,3,986.3,...,21.5,...,99,3.1,80,...,...,0.0,...,...,...,...,...,...,2019-09-25 02:00:00
3,4,986.1,...,21.7,...,99,3.1,82,...,...,0.0,...,...,...,...,...,...,2019-09-25 03:00:00
4,5,986.2,...,21.7,...,95,3.5,90,...,...,0.0,...,...,...,...,...,...,2019-09-25 04:00:00
5,6,986.5,...,21.7,...,95,3.3,84,...,...,0.0,...,...,...,...,...,...,2019-09-25 05:00:00
6,7,987.1,...,21.8,...,98,2.9,84,...,...,0.0,...,...,...,...,...,...,2019-09-25 06:00:00
7,8,987.3,...,22.9,...,90,3.5,87,...,...,0.0,...,...,...,...,...,...,2019-09-25 07:00:00
8,9,987.5,...,23.8,...,83,4.6,87,...,...,0.0,...,...,...,...,...,...,2019-09-25 08:00:00
9,10,987.4,...,24.3,...,85,5.0,86,...,...,0.0,...,...,...,...,...,...,2019-09-25 09:00:00
10,11,986.9,...,25.2,...,79,5.6,88,...,...,0.0,...,...,...,...,...,...,2019-09-25 10:00:00
11,12,986.3,...,25.6,...,79,3.8,87,...,...,0.0,...,...,...,...,...,...,2019-09-25 11:00:00
12,13,985.7,...,25.3,...,80,4.7,82,...,...,0.0,...,...,...,...,...,...,2019-09-25 12:00:00
13,14,985.1,...,25.5,...,80,3.4,87,...,...,0.0,...,...,...,...,...,...,2019-09-25 13:00:00
14,15,985.2,...,25.2,...,79,3.7,88,...,...,0.0,...,...,...,...,...,...,2019-09-25 14:00:00
15,16,985.4,...,24.5,...,81,4.5,89,...,...,0.0,...,...,...,...,...,...,2019-09-25 15:00:00
16,17,985.8,...,23.7,...,80,4.5,81,...,...,0.0,...,...,...,...,...,...,2019-09-25 16:00:00
17,18,986.0,...,23.1,...,84,4.6,76,...,...,0.0,...,...,...,...,...,...,2019-09-25 17:00:00
18,19,986.6,...,22.8,...,86,4.0,77,...,...,0.0,...,...,...,...,...,...,2019-09-25 18:00:00
19,20,987.0,...,22.6,...,87,4.1,73,...,...,0.0,...,...,...,...,...,...,2019-09-25 19:00:00
20,21,987.3,...,22.5,...,90,4.1,77,...,...,0.0,...,...,...,...,...,...,2019-09-25 20:00:00
21,22,987.4,...,22.4,...,94,4.5,75,...,...,0.0,...,...,...,...,...,...,2019-09-25 21:00:00
22,23,987.1,...,22.1,...,99,3.6,82,...,...,0.0,...,...,...,...,...,...,2019-09-25 22:00:00
23,24,986.6,...,22.1,...,99,3.9,84,...,...,0.0,...,...,...,...,...,...,2019-09-25 23:00:00
0,1,986.0,...,22.2,...,99,3.7,90,...,...,0.0,...,...,...,...,...,...,2019-09-26 00:00:00
1,2,985.8,...,22.2,...,99,4.0,88,...,...,0.0,...,...,...,...,...,...,2019-09-26 01:00:00
2,3,985.4,...,22.2,...,99,3.9,85,...,...,0.0,...,...,...,...,...,...,2019-09-26 02:00:00
3,4,985.4,...,22.2,...,99,4.8,90,...,...,0.0,...,...,...,...,...,...,2019-09-26 03:00:00
4,5,985.5,...,22.4,...,99,4.5,89,...,...,0.0,...,...,...,...,...,...,2019-09-26 04:00:00
5,6,985.9,...,22.5,...,99,4.1,93,...,...,0.0,...,...,...,...,...,...,2019-09-26 05:00:00
6,7,986.5,...,22.9,...,99,3.8,79,...,...,0.0,...,...,...,...,...,...,2019-09-26 06:00:00
7,8,986.9,...,23.5,...,99,3.1,72,...,...,0.0,...,...,...,...,...,...,2019-09-26 07:00:00
8,9,987.1,...,24.1,...,99,4.4,84,...,...,0.0,...,...,...,...,...,...,2019-09-26 08:00:00
9,10,986.9,...,24.3,...,99,3.7,84,...,...,0.0,...,...,...,...,...,...,2019-09-26 09:00:00
10,11,986.8,...,24.8,...,99,5.8,75,...,...,0.0,...,...,...,...,...,...,2019-09-26 10:00:00
11,12,986.5,...,23.9,...,99,2.6,45,...,...,0.0,...,...,...,...,...,...,2019-09-26 11:00:00
12,13,985.8,...,23.8,...,99,3.6,61,...,...,0.0,...,...,...,...,...,...,2019-09-26 12:00:00
13,14,985.0,...,24.2,...,99,3.6,36,...,...,0.0,...,...,...,...,...,...,2019-09-26 13:00:00
14,15,984.8,...,25.6,...,99,3.1,55,...,...,0.0,...,...,...,...,...,...,2019-09-26 14:00:00
15,16,984.7,...,25.4,...,99,4.7,69,...,...,0.0,...,...,...,...,...,...,2019-09-26 15:00:00
16,17,985.2,...,24.8,...,99,3.8,81,...,...,0.0,...,...,...,...,...,...,2019-09-26 16:00:00
17,18,985.7,...,24.1,...,99,4.2,84,...,...,0.0,...,...,...,...,...,...,2019-09-26 17:00:00
18,19,986.1,...,23.8,...,99,4.6,80,...,...,0.0,...,...,...,...,...,...,2019-09-26 18:00:00
19,20,986.9,...,23.8,...,99,5.2,73,...,...,0.0,...,...,...,...,...,...,2019-09-26 19:00:00
20,21,987.3,...,23.8,...,99,3.6,84,...,...,0.0,...,...,...,...,...,...,2019-09-26 20:00:00
21,22,987.4,...,23.7,...,99,2.8,74,...,...,0.0,...,...,...,...,...,...,2019-09-26 21:00:00
22,23,987.2,...,23.5,...,99,2.3,70,...,...,0.0,...,...,...,...,...,...,2019-09-26 22:00:00
23,24,987.1,...,23.7,...,99,3.4,64,...,...,0.0,...,...,...,...,...,...,2019-09-26 23:00:00
0,1,986.5,...,23.6,...,99,2.4,62,...,...,0.0,...,...,...,...,...,...,2019-09-27 00:00:00
1,2,985.7,...,23.1,...,99,2.5,81,...,...,0.0,...,...,...,...,...,...,2019-09-27 01:00:00
2,3,985.5,...,22.6,...,99,2.7,82,...,...,0.0,...,...,...,...,...,...,2019-09-27 02:00:00
3,4,985.4,...,22.5,...,99,2.1,81,...,...,0.0,...,...,...,...,...,...,2019-09-27 03:00:00
4,5,985.6,...,22.7,...,99,1.4,56,...,...,0.0,...,...,...,...,...,...,2019-09-27 04:00:00
5,6,985.8,...,23.1,...,99,2.5,78,...,...,0.5,...,...,...,...,...,...,2019-09-27 05:00:00
6,7,985.9,...,23.2,...,99,2.0,61,...,...,0.0,...,...,...,...,...,...,2019-09-27 06:00:00
7,8,986.3,...,23.6,...,99,2.5,87,...,...,0.0,...,...,...,...,...,...,2019-09-27 07:00:00
8,9,986.8,...,23.8,...,99,3.8,72,...,...,0.0,...,...,...,...,...,...,2019-09-27 08:00:00
9,10,986.5,...,24.0,...,99,2.5,62,...,...,0.0,...,...,...,...,...,...,2019-09-27 09:00:00
10,11,986.0,...,24.3,...,99,2.0,30,...,...,0.0,...,...,...,...,...,...,2019-09-27 10:00:00
11,12,985.4,...,24.1,...,99,3.8,22,...,...,0.0,...,...,...,...,...,...,2019-09-27 11:00:00
12,13,985.0,...,24.0,...,99,3.4,58,...,...,7.5,...,...,...,...,...,...,2019-09-27 12:00:00
13,14,984.2,...,23.7,...,99,2.7,62,...,...,4.0,...,...,...,...,...,...,2019-09-27 13:00:00
14,15,984.0,...,24.1,...,99,4.2,89,...,...,1.0,...,...,...,...,...,...,2019-09-27 14:00:00
15,16,984.0,...,24.0,...,99,3.5,68,...,...,0.0,...,...,...,...,...,...,2019-09-27 15:00:00
16,17,984.3,...,24.3,...,99,3.2,78,...,...,0.0,...,...,...,...,...,...,2019-09-27 16:00:00
17,18,984.5,...,24.2,...,99,3.4,91,...,...,0.0,...,...,...,...,...,...,2019-09-27 17:00:00
18,19,984.8,...,23.9,...,99,3.4,82,...,...,0.0,...,...,...,...,...,...,2019-09-27 18:00:00
19,20,985.3,...,23.3,...,99,3.3,56,...,...,0.0,...,...,...,...,...,...,2019-09-27 19:00:00
